Game_Name,Game_Price,Game_Genre,Game_URL
Mi Huerto,N/A,N/A,https://misato.itch.io/mi-huerto
Pico Pipes,N/A,Strategy,https://kukareru.itch.io/pico-pipes
City - Pixel Prototype Week 9,N/A,Simulation,https://benhaderle.itch.io/city
Jetpack Pixel,N/A,Action,https://vanbark.itch.io/jetpack-pixel
sne1k,N/A,Action,https://zep.itch.io/sne1k
Parker,N/A,Puzzle,https://tomputergames.itch.io/parker
Driving at night,N/A,Action,https://skyberron.itch.io/driving-at-night
Double Flappy,N/A,Action,https://skyberron.itch.io/double-flappy
Into the Darkness,N/A,N/A,https://23n1.itch.io/into-the-darkness
kittengarten,N/A,N/A,https://klettari.itch.io/kittengarten
BRAKEOWT,N/A,Action,https://benamas.itch.io/brakeowt
Mild Intoxication,N/A,Role Playing,https://klehrik.itch.io/mild-intoxication
NinjaDash42,N/A,Platformer,https://p0tat0man183.itch.io/ninjadash42
Puni! (GGJ HK 2022),N/A,Puzzle,https://bluetiecasual.itch.io/puni
Ghost Tren,N/A,Action,https://mykie-frankenstein.itch.io/ghost-tren
Amish Octopus EX,N/A,Shooter,https://robertphillipb.itch.io/amish-octopus-ex
monster-cave,N/A,Platformer,https://cthulhuu.itch.io/monster-cave
1K Alien Blobs Are Coming #Pico1k,N/A,Shooter,https://skyberron.itch.io/1k-alien-blobs
:) SHMUP,N/A,Action,https://ysoysowrites.itch.io/shmup
Graveyard Cleaning Shift,N/A,Action,https://salah.itch.io/gcs
Picostar (WIP),N/A,Shooter,https://ironygames.itch.io/picostar
JetPack Master,N/A,Action,https://nyonyx.itch.io/jetpack-master
Shoot8,N/A,Action,https://simonsanchezart.itch.io/shoot8
Space Trash,N/A,Shooter,https://joeamericagayms.itch.io/spacetrash
Mandragora,N/A,Fighting,https://shantih19.itch.io/mandragora
PONGO,N/A,Action,https://frescogusto.itch.io/pongo
Stability Failing,N/A,Platformer,https://professir.itch.io/stability-failing
Boomaroom,N/A,N/A,https://fuzzydunlopgames.itch.io/boomaroom
platzi-pares,N/A,Puzzle,https://nikancode.itch.io/platzi-pares
Pico Waves,N/A,Action,https://jlericson.itch.io/pico-waves
Wood You Kindly,N/A,N/A,https://irdumb.itch.io/wood-you-kindly
Fugue Blaster,N/A,Action,https://ohcurtains.itch.io/fugue-blaster
Grand Cloud Alley,N/A,N/A,https://impliedchaos.itch.io/grand-cloud-alley
FlyDash,N/A,Action,https://jhtick.itch.io/flydash
Monkeys and Puzzles,N/A,Puzzle,https://esistpaul.itch.io/monkeys-and-puzzles
TRE/\T,N/A,N/A,https://rarelikeaunicorn.itch.io/treat
Ree-K's Rock Paper Scissors,N/A,Platformer,https://henriquemuradas.itch.io/rps
Cactus Arrow,N/A,Rhythm,https://white-lotuspa.itch.io/ihj-submission
Ghost Trap,N/A,N/A,https://calixjumio.itch.io/ghost-trap
Grill Daddy Prototype,N/A,N/A,https://allyhweiss.itch.io/grill-daddy-prototype
Milk's Run,N/A,Action,https://opaopa13.itch.io/milkrun
Warehouse Heroes,N/A,Puzzle,https://three-twins-games.itch.io/warehouse-heroes
Cave Chopper,N/A,Action,https://xanthus.itch.io/cavechopper
Interval Cake,N/A,Puzzle,https://eugeneyoon.itch.io/interval-cake
Ponger,N/A,Action,https://tomputergames.itch.io/ponger
The Flower,N/A,Action,https://rue.itch.io/the-flower
Sarlacc,N/A,Action,https://omael.itch.io/sarlacc
entropy,N/A,N/A,https://rowanqueue.itch.io/entropy
BIT UNBOUND,N/A,Adventure,https://totallygrape.itch.io/bit-unbound
Joe Pickle,N/A,Platformer,https://escargames.itch.io/joe-pickle
No more coal,N/A,N/A,https://swalrus.itch.io/no-more-coal
The Loops,N/A,Puzzle,https://d3vq.itch.io/the-loops
Halloween Assassin,N/A,Platformer,https://prosensory.itch.io/halloween-assassin
Eva Ness' Farewell European Tour,N/A,Platformer,https://geeitsomelaldy.itch.io/eva-ness-farewell-european-tour
textorio (7/10),N/A,Interactive Fiction,https://pancelor.itch.io/textorio
Pinchpoint,N/A,Action,https://dredds.itch.io/pinchpoint
Deeper,$1,Platformer,https://remtii.itch.io/deeper
Burning Bright,N/A,N/A,https://aimainiac.itch.io/ld46
Gobocrate,N/A,N/A,https://fuzzydunlopgames.itch.io/gobocrate
Pico Tug-O-War,N/A,Action,https://kosyne.itch.io/pico-tug-o-war
knowabunga 2021,N/A,N/A,https://spoike.itch.io/knowabunga-2021
Jawbreaker,N/A,N/A,https://arya-s.itch.io/jawbreaker
Tunnel Panic,N/A,N/A,https://monkeypanic.itch.io/tunnel-panic
Techno Kitten,N/A,N/A,https://jaristotle.itch.io/techno-kitten
Coroutine Overload,N/A,Action,https://denmanrooke.itch.io/coroutine-overload
Dungeon,N/A,Role Playing,https://squizzleflip.itch.io/dungeon
Pingouin,N/A,Adventure,https://dasbi04.itch.io/pingouin
Bullet Cave,N/A,Shooter,https://morningtoast.itch.io/bullet-cave
UTALA,N/A,Shooter,https://waso-mu.itch.io/utala
Urine Trouble,N/A,Simulation,https://jamesnewton.itch.io/urinetrouble
Baba,N/A,Shooter,https://artaupossum.itch.io/baba
Lepicons,N/A,Puzzle,https://andrecastel.itch.io/lepicons
Against🔫🌲he🔫Current [#weeksauce],N/A,Shooter,https://cerbyo.itch.io/againsthecurrent-the-legend-of-the-chunchuntree
Treasurer Clicker,N/A,N/A,https://princesseuh.itch.io/treasurer-clicker
SantaSnow,N/A,Sports,https://nyonyx.itch.io/santasnow
c0rrup73d,N/A,Action,https://artonix.itch.io/c0rrup73d
Nothing to loose,N/A,Action,https://baishin.itch.io/nothing-to-loose
SKYBLOOD PICO-8,N/A,Shooter,https://cyberapex.itch.io/skyblood-pico8
Kobold Adventure Mahjong,N/A,Card Game,https://nyeogmi.itch.io/kobold-adventure-mahjong
Salem,N/A,Shooter,https://kesi.itch.io/salem
Lunar Highway,N/A,Action,https://slaintees.itch.io/lunar-highway
Killer Rabbit,N/A,Action,https://duck-tape.itch.io/killer-rabbit
Leave me alone!!,N/A,N/A,https://oab.itch.io/leave-me-alone
Moon Ward,N/A,Action,https://luap-io.itch.io/moon-ward
Zombie Gun War,N/A,Shooter,https://takaneichinose.itch.io/zombie-gun-war
Low effort shooter,N/A,Action,https://rogueabyss.itch.io/low-effort-shooter
Ninja Toy - World Hero,N/A,Action,https://rombus.itch.io/ninja-toy-world-hero
EMP,N/A,Shooter,https://thegrs.itch.io/empgrs
Classic Demoscene VFX,N/A,N/A,https://slaintees.itch.io/classic-demoscene-vfx
Turtle Pilot,N/A,Educational,https://capnmarceline.itch.io/turtlepilot
Morphcat_rpg_3,N/A,Adventure,https://patchwork-penguin.itch.io/morphcat-rpg-3
Brick Break,N/A,Action,https://jbernard3396.itch.io/brick-break
Bear Hunt? (Bear Week 2016 Game Jam),N/A,Action,https://divineomega.itch.io/bear-hunt-bear-week-2016-game-jam
Pico-8 WIP,N/A,N/A,https://sarapppng.itch.io/pico-8-wip
Space Station: Alpha,$1.49,Survival,https://ryancavendell.itch.io/space-station-alpha
Momma ZILLA,N/A,Action,https://mccolgst.itch.io/momma-zilla
Parachute Man,N/A,Platformer,https://mayacomposer.itch.io/parachute-man
Lotte's Garden,N/A,Puzzle,https://nick-evans.itch.io/lottes-unfinished-garden-game
Eradicate!!!,N/A,N/A,https://sightwise.itch.io/eradicate
Slots on the Low,N/A,N/A,https://byjustasix.itch.io/slots-on-the-low
An Evening Walk,N/A,Simulation,https://mouseandthebillionaire.itch.io/an-evening-walk
Tailpipe,N/A,Shooter,https://tailpipe.itch.io/tailpipe
Their Beastly Candle,N/A,Puzzle,https://mauvegrover.itch.io/their-beastly-candle
Bring Your Wedge,N/A,Sports,https://papaquark.itch.io/bring-your-wedge
Maze Game,N/A,Puzzle,https://the-crows-den.itch.io/mazegame
Laser Blast! 2: The Fight (Jam Game),N/A,Platformer,https://rocstudios.itch.io/laser-blast-2-the-fight
Conway's Game of Life TweetCart,N/A,N/A,https://stephan-gfx.itch.io/conways-game-of-life
Test Pilot,N/A,Shooter,https://avivbeeri.itch.io/test-pilot
A.O.R.H.O.F.,N/A,Simulation,https://silicon14.itch.io/aorhof
The Lost Memento,N/A,N/A,https://centipeda.itch.io/the-lost-memento
cosmos assailants,N/A,N/A,https://grgkemp.itch.io/cosmos-assailants
Ostrich Rider,N/A,Action,https://kaasnake.itch.io/ostrich-rider
Set Fire to the Empire!,N/A,Action,https://mccolgst.itch.io/set-fire-to-the-empire
Geomancy GX,N/A,Strategy,https://robotinker.itch.io/geomancy-gx
Voxel snake,N/A,Simulation,https://egordorichev.itch.io/voxel-snake
Snake pico-8,N/A,N/A,https://chesetti.itch.io/snake-pico-8
Dancing On the Edge,N/A,N/A,https://qwertystop.itch.io/dancing-on-the-edge
Town,N/A,Puzzle,https://laplab.itch.io/town
NAIR PICO,N/A,Fighting,https://teridax.itch.io/nair-pico
Duelity,N/A,Shooter,https://foopod.itch.io/duelity
Sonic Adventure,N/A,Adventure,https://hardluck.itch.io/sonic-adventure
ODEF,N/A,Adventure,https://gocivici.itch.io/odef
Neverest,N/A,Platformer,https://billdo.itch.io/neverest
Die Castle,N/A,Action,https://btbgbstpl.itch.io/die-castle
Snake,N/A,Action,https://sorm.itch.io/snake
Spellbound,N/A,Shooter,https://2bitchuck.itch.io/spellbound
Fake Blaseball or Siesta No More,N/A,Sports,https://rhizgames.itch.io/fake-blaseball
Last Battle of Angry Square,N/A,Survival,https://davery22.itch.io/last-battle-of-angry-square
Egghunt,N/A,Adventure,https://syruppirates.itch.io/egghuntpico
Poker Squares (1kB),N/A,Card Game,https://will-games.itch.io/poker-squares
Deep Dive Bubble,N/A,Action,https://apiratehat.itch.io/deep-dive-bubble
The Cloud Business,N/A,Puzzle,https://justantors.itch.io/the-cloud-business
Space Lemon,N/A,Shooter,https://cunhapixels.itch.io/lemon
Tic-Tac-Toe (Pico 8),N/A,N/A,https://chums.itch.io/tic-tac-toe
Slash 'N Dash,N/A,Action,https://gorka-man.itch.io/slash-n-dash
SUPER TANKAGEDDON,N/A,Action,https://gorypixels.itch.io/super-tankageddon
All the way UP (TweetTweetJam 7),N/A,Platformer,https://skyberron.itch.io/all-the-way-up-tweettweetjam-7
Cloud Surrounded Fate,N/A,Platformer,https://noh-kinda.itch.io/cloud-surrounded-fate
Little Spawn,N/A,N/A,https://utiazulay.itch.io/press-x
Glory Kill,N/A,Action,https://someware.itch.io/glorykill
Battle for Auburn Valley,N/A,Strategy,https://quizlock.itch.io/battle-for-auburn-valley
Serpent Shoppe,N/A,Simulation,https://poopgames.itch.io/serpent-shoppe
Desert Ball,N/A,N/A,https://liconaj.itch.io/desertball
Tweet Tweet Driller,N/A,Puzzle,https://rhizgames.itch.io/tweet-tweet-driller
Space Miner,N/A,Action,https://yami-five.itch.io/space-miner
DEVILS HAND,N/A,Fighting,https://la1nt00cg.itch.io/devils-hand
Shoot the Spaceship - PICOWARE,N/A,Shooter,https://jrizzoa.itch.io/shoot-the-spaceship-picoware
The Gods Are Angry,N/A,Platformer,https://altrix-studios.itch.io/the-gods-are-angry
eScooter Mayhem,N/A,Action,https://dominikr.itch.io/escooter-mayhem
Heavyness,N/A,Shooter,https://dom37160.itch.io/gravity
bakeshoppe (4/10),N/A,N/A,https://pancelor.itch.io/bakeshoppe
Pollufin,N/A,N/A,https://jamzdev.itch.io/pollufin
Becky's Revenge,N/A,N/A,https://buck-dev.itch.io/beckys-revenge
Got-Ya (tweettweet edition),N/A,N/A,https://enargy.itch.io/got-ya-tweettweet-edition
Sea Level Rise,N/A,Platformer,https://oda.itch.io/sea-level-rise
highscore fish game,N/A,Action,https://qwaffles.itch.io/fish
Happy Flappy,N/A,Rhythm,https://blucariello.itch.io/happy-flappy
Knight (Demo),N/A,Fighting,https://awarmouth.itch.io/knight-demo
Laser Blast! (Jam Game),N/A,Action,https://rocstudios.itch.io/laser-blast
Flea Adventure,N/A,Platformer,https://0etsch.itch.io/flea-adventure
On the Wind,N/A,Adventure,https://garden-naom.itch.io/on-the-wind
Shootout!,N/A,Shooter,https://klehrik.itch.io/shootout
Stairscape,N/A,Action,https://don001.itch.io/stairscape
Oh no it's backwards!,N/A,Action,https://lonespelunker.itch.io/oh-no-its-backwards
Helmet Point,N/A,Platformer,https://tornado-sword-games.itch.io/helmet-point
Space-arang - Only One,N/A,Action,https://binsou.itch.io/space-arang
Tractor Madness,N/A,N/A,https://laz256.itch.io/tractor-madness
LangTweeTweet's Centipede,N/A,Action,https://rhizgames.itch.io/langtweetweets-centipede
Titanic,N/A,Platformer,https://kwikrick.itch.io/titanic
Caverner,N/A,N/A,https://lucasblondin.itch.io/caverner
Nitroid,N/A,Shooter,https://team-spleem.itch.io/nitroid
tweet sand,N/A,Simulation,https://end-sub.itch.io/tweet-sand
Cat Car,N/A,Platformer,https://snow.itch.io/cat-car
Asteroids | TweetTweetJam6,N/A,Action,https://ryancavendell.itch.io/asteroids-tweettweetjam6
Halloween 'N' Shoot,N/A,Shooter,https://kip-f.itch.io/halloween-n-shoot
Headspider,N/A,Shooter,https://kadable.itch.io/headspider
Milky Way Creamery,N/A,Simulation,https://devirtualized.itch.io/milky-way-creamery
colon1ks (1021 bytes),N/A,Strategy,https://la1nt00cg.itch.io/colon1ks
Snowfight.io pico-8,N/A,Action,https://lethloss.itch.io/snowfightio-pico-8
Interspace,N/A,Shooter,https://klehrik.itch.io/interspace
Painter,N/A,Survival,https://skyberron.itch.io/painter
tweettweetcrisis,N/A,N/A,https://enargy.itch.io/tweettweetcrisis
Moo Moo Care,N/A,N/A,https://koryb.itch.io/moo-moo-care
Space chaser,N/A,Shooter,https://josehzz.itch.io/space-chaser
Delivered with care,N/A,N/A,https://lamaxelle.itch.io/delivered-with-care
Containment,N/A,Shooter,https://munro.itch.io/containment
Santa Defence,N/A,Shooter,https://raxpox.itch.io/santa-defence
Tetris Dot,N/A,Puzzle,https://tututgames.itch.io/tetrisdot
Traffic Match,N/A,Puzzle,https://andygz.itch.io/wgj96
search & destroy,N/A,Shooter,https://flolak.itch.io/search-destroy
nowhere,N/A,Platformer,https://kdx2a.itch.io/nowhere
Bash 'em up,N/A,Action,https://jan-sebastian-uruba.itch.io/bash-em-up
Lode Runner,N/A,Platformer,https://pahammond.itch.io/lode-runner
Momo,N/A,Platformer,https://slowchange.itch.io/momo
Use the Laser!,N/A,Shooter,https://jayjesreflecting.itch.io/use-the-laser
Waiting for Good Dot,N/A,Survival,https://thattomhall.itch.io/waiting-for-good-dot
In the Beginning was the Input,N/A,Shooter,https://cauldron.itch.io/in-the-beginning-was-the-input
Berry Bomber,N/A,N/A,https://mazander-entertainment.itch.io/berry-bomber
BlockBop 560,N/A,Action,https://soundole.itch.io/blockbop560
Spaceship,N/A,Shooter,https://tixp.itch.io/spaceship
Little Invaders,N/A,Shooter,https://narv4rth.itch.io/little-invaders
Voyage of Destruction,N/A,Shooter,https://xenthera.itch.io/voyage-of-destruction
Devil Mail!,N/A,Platformer,https://sollias.itch.io/devil-mail
Galaxium//ONE,N/A,Action,https://the-dimaverse.itch.io/galaxiumone
Nudge,N/A,Puzzle,https://mcargille.itch.io/nudge
delia mute in grave grotto,N/A,Puzzle,https://jonbro.itch.io/delia-mute-in-grave-grotto
[pico-8]FarmPanic,N/A,Action,https://guppytubasa.itch.io/farmpanic
Original Game,N/A,Platformer,https://olivieah.itch.io/original-game
Tank Battle,N/A,Action,https://luminight.itch.io/tank-battle
#cheese,N/A,Puzzle,https://spenot.itch.io/cheese
Button King,N/A,N/A,https://pico8-gamer.itch.io/button-king
Power Ports & Pollution,N/A,Strategy,https://ceejap.itch.io/powerportspollution
Pathbot,N/A,Puzzle,https://gustavchristiansen.itch.io/pathbot
Untitled Gun Game,N/A,N/A,https://brimlessgames.itch.io/untitled-gun-game
Very Boring Space Game,N/A,Shooter,https://joeyjojo48.itch.io/very-boring-space-game
The Getaway,N/A,Action,https://gamecubator.itch.io/getaway
Virulent,N/A,Strategy,https://celestial.itch.io/virulent
Bubble Dreams,N/A,Platformer,https://kaasnake.itch.io/bubble-dreams
Interferenz,N/A,Puzzle,https://cereale.itch.io/interferenz
Invader,N/A,Shooter,https://ionisingtuna.itch.io/invader
Romeo in Space,N/A,N/A,https://kendar-varnor.itch.io/romeo-in-space
Eventual Baristancy,N/A,Action,https://radicalslice.itch.io/eventual-baristancy
Frog & Friend,N/A,Survival,https://calixjumio.itch.io/frog-friend
boxventure,N/A,Platformer,https://lunemercove.itch.io/boxventure
*1_button_defense* - Cerbyo,N/A,Shooter,https://cerbyo.itch.io/1-button-defense-cerbyo
Sakura Stars,$3.99,Shooter,https://super16bits.itch.io/sakura-stars
Necromancer's Dungeon,N/A,Action,https://klehrik.itch.io/necromancers-dungeon
Heart times,N/A,Survival,https://walrusesareawesome.itch.io/heart-times
2tweetdodger,N/A,Action,https://dannyb.itch.io/2tweetdodger
Proto - BoxedZombies,N/A,Shooter,https://armandlot.itch.io/proto-boxedzombies
The Web,N/A,N/A,https://d3vq.itch.io/the-web
Vixens,N/A,Simulation,https://googroker.itch.io/vixens
Double Blind,N/A,Strategy,https://gruebite.itch.io/double-blind
Shurievade (Game Jam Title),N/A,N/A,https://lebbyfoxx.itch.io/shurievade-game-jam-title
Minibar,N/A,N/A,https://monkeypanic.itch.io/minibar
Will Of The Spiders,N/A,Action,https://kaasnake.itch.io/will-of-the-spiders
AI Saboteur,N/A,Puzzle,https://kwikrick.itch.io/ai-saboteur
SCAVANGER,N/A,N/A,https://d1nakos.itch.io/scavanger
Tephra Toil,N/A,Action,https://broquaint.itch.io/tephra-toil
hikari1.0,N/A,Action,https://nnijda.itch.io/hikari
Locked and Loaded!,N/A,Survival,https://craftyman6.itch.io/locked-and-loaded
SigNul,N/A,Action,https://tomputergames.itch.io/signul
Battlemage School,N/A,Action,https://raphytator.itch.io/battlemage-school
Ghost Hit,N/A,Shooter,https://matheusmortatti.itch.io/ghost-hit
U.F.OhNo!,N/A,Action,https://gameandwelsh.itch.io/ufohno
Tachyon's Escape,N/A,Action,https://jclermont.itch.io/tachyons-escape
Centipi,N/A,N/A,https://monkeypanic.itch.io/centipi
Killer Kegs,$1,Action,https://ridgek.itch.io/killer-kegs
Cloud jump,N/A,Platformer,https://olus2000.itch.io/cloud-jump
MESKI++,N/A,Shooter,https://cyberapex.itch.io/meskiplustwo
Warp Gate,N/A,Action,https://floor-goblin.itch.io/warp-gate
Mario's Last Life,N/A,N/A,https://gan_hope326.itch.io/marios-last-life
Seaside Scramble,N/A,Puzzle,https://minimechmedia.itch.io/seaside-scramble
Apparitional Abode,N/A,Adventure,https://2bitchuck.itch.io/apparitional-abode
Stay On Target,N/A,Shooter,https://yepnix.itch.io/stay-on-target
Bastard Squash,N/A,Action,https://aeneas-nin.itch.io/bastard-squash
Quest for the Tetraforce,N/A,N/A,https://pordrack.itch.io/quest-for-the-tetraforce
The Cards Strike 12,N/A,Card Game,https://tomputergames.itch.io/the-cards-strike-12
THE VISITOR,$3,Adventure,https://extar.itch.io/the-visitor
Pixel Shooter,N/A,Shooter,https://whalex.itch.io/pixel-shooter
Pikochan,N/A,Platformer,https://pixelage42.itch.io/pikochan
DooD,N/A,Action,https://charbomber.itch.io/dood
Pico Life,N/A,Shooter,https://taxicomics.itch.io/pico-life
Invert World (Playdate) (Pico-8),N/A,Platformer,https://anefiox.itch.io/invert-world
Hunger,N/A,Platformer,https://ghostronaut.itch.io/hunger
Hunter_1k,N/A,Action,https://noesis.itch.io/hunter-1k
HOT DUCK,N/A,Puzzle,https://summertimealice.itch.io/hot-duck
Lost Remote,N/A,Platformer,https://purdy.itch.io/lost-remote
Murder,N/A,N/A,https://hoshikawaginza4chome.itch.io/pico-8-murder
Legally Distinct Emergency Dog,N/A,Platformer,https://andrew-t.itch.io/legally-distinct-emergency-dog
twOrbit,N/A,Shooter,https://icegoat9.itch.io/tworbit
Unibomber,N/A,Action,https://2bitchuck.itch.io/unibomber
Tank Battle,N/A,Action,https://nozywolf.itch.io/tank-battle
Grid Navigation 500,N/A,Survival,https://skyberron.itch.io/grid-navigation-500
R.A.I.N.B.O.W.S.,N/A,Action,https://minimechmedia.itch.io/rainbows
Unsudoku,N/A,Puzzle,https://c151.itch.io/unsudoku
Ivanoid,N/A,Action,https://horstplay.itch.io/ivanoid-beta
Boneblast,N/A,Shooter,https://thetruehero.itch.io/boneblast
Superoid,N/A,Action,https://disabled2.itch.io/superoid
The Heist,N/A,N/A,https://maxall41.itch.io/the-heist
Us vs Them,N/A,Action,https://elgregos.itch.io/us-vs-them
Jumping is easy,N/A,Platformer,https://skyberron.itch.io/jumping-is-easy
Toadally Normal Matching Game,N/A,Educational,https://minimechmedia.itch.io/toadally-normal-matching-gametoadally-normal-matching-game
Escape Hell!,N/A,Adventure,https://asymmetric.itch.io/escape-hell
1K Big Dude Defender #Pico1K,N/A,Shooter,https://skyberron.itch.io/1k-big-dude-defender
Space Wars,N/A,Shooter,https://baenbo.itch.io/space-wars
Clarice Clairvoyage,N/A,Action,https://bram-dingelstad.itch.io/clarice-clairvoyage
The Witch Tower,N/A,Action,https://senorconeho.itch.io/the-witch-tower
Budget Adventure,N/A,Adventure,https://delphian.itch.io/connor-budget-adventure
Contempt,N/A,Action,https://addappend.itch.io/contempt
Helmsman,N/A,N/A,https://andrewspicosketches.itch.io/helmsman
Bigo8,N/A,Action,https://erenyx.itch.io/bigo8
USSR Jokes,N/A,N/A,https://cooperyang.itch.io/ussr-jokes
Hellhound,N/A,Platformer,https://dotmobo.itch.io/hellhound
Penrose Apocalypse,N/A,Action,https://nizart.itch.io/penrose-apocalypse
P8SCII Gatcha,N/A,Simulation,https://mastermilkx.itch.io/p8scii-gatcha
Raz's Ride,N/A,N/A,https://razzputan.itch.io/razs-ride
The pumpkin witch,N/A,Rhythm,https://nozywolf.itch.io/the-pumpkin-witch
Snowy Solver,N/A,N/A,https://void-gamesplay.itch.io/snowy-solver
Pico 8 Pong,N/A,N/A,https://minervadeuteronomy.itch.io/pico-8-pong
1k Game of Life,N/A,Simulation,https://silicon14.itch.io/1k-life
Woeshi,N/A,N/A,https://rhysrueffert.itch.io/woeshi
VOID,N/A,N/A,https://bibikigarcia.itch.io/void
Nutrispace_shooter,N/A,Shooter,https://flrs.itch.io/nutrispace-shooter
Shootroll,N/A,Shooter,https://herroch.itch.io/shootroll
Bullet Hell (TweetTweetJam 7),N/A,Shooter,https://skyberron.itch.io/ttjbullethell560
Fly to the Sky and Fall!,N/A,Platformer,https://obanksii.itch.io/fly-to-the-sky-and-fall
2D Slime Rancher,N/A,Adventure,https://chloeju.itch.io/2d-slime-rancher
Snake,N/A,Puzzle,https://three-twins-games.itch.io/snake
Ascend Simulator,N/A,Simulation,https://qubyanimates.itch.io/ascend-sim
Shootinator,N/A,Shooter,https://athas.itch.io/shootinator
Reliance (Working Title: ~Generating Cosmic Force),N/A,Interactive Fiction,https://eschmiel.itch.io/reliance
FlappySus,N/A,Platformer,https://ruben-drai.itch.io/flappysus
Proguelike,N/A,N/A,https://rowanqueue.itch.io/proguelike
Towers of Survival,N/A,Strategy,https://beetrootpaul.itch.io/towers-of-survival
Treasure finder,N/A,Puzzle,https://ctinney94.itch.io/treasure-finder
Maggie and The Evil Moles,N/A,Action,https://srodrigo.itch.io/maggie-and-the-evil-moles
Ghost: Root Access,N/A,Role Playing,https://avivbeeri.itch.io/ghost-root-access
Avoid Your Past,N/A,Action,https://beetrootpaul.itch.io/avoid-your-past
MRTR555,N/A,Shooter,https://thykka.itch.io/mrtr555
Shooter500,N/A,Shooter,https://skyberron.itch.io/shooter500
Soulkoban,N/A,Puzzle,https://carsonk.itch.io/soulkoban
OBSTACOURSE,N/A,Platformer,https://jmsnsh.itch.io/obstacourse
Small Adventure,N/A,Adventure,https://esistpaul.itch.io/small-adventure
Tetragram,N/A,Puzzle,https://orion-black.itch.io/tetragram
Bit Bonsai 0.3.1 Beta,N/A,Simulation,https://onefinedruid.itch.io/bit-bonsai
Golf 560,N/A,Sports,https://lafolie.itch.io/golf-560
T-Cell Training,N/A,N/A,https://bylj.itch.io/t-cell-training
Only The Mice,N/A,Shooter,https://googroker.itch.io/only-the-mice
Everhart,N/A,Adventure,https://sware.itch.io/everhart
Tombs of Old Sol,N/A,Adventure,https://aliivibrio.itch.io/tombs-of-old-sol
Neo Saucer,N/A,Action,https://corpsin.itch.io/neo-saucer
My First PICO,N/A,Action,https://cheapshot.itch.io/my-first-pico
Fireworks (Pico 1k Jam 2022),N/A,N/A,https://ooooggll.itch.io/fireworks-pico-1k
Star Collector,$6,Action,https://addiekinstudio.itch.io/star-collector
Tundra Slide,N/A,Puzzle,https://mattwilldev.itch.io/tundra-slide
Kitchacell,N/A,N/A,https://louiechapm.itch.io/kitchacell
Coup,N/A,Simulation,https://jbernard3396.itch.io/coup
Paper Ball,N/A,Survival,https://nova-lahorde.itch.io/paper-ball
Rotatio,N/A,Survival,https://profi06.itch.io/rotatio
I wanna play a space shooter!!,N/A,Shooter,https://joellestuff.itch.io/i-wanna-play-a-space-shooter
Voyage Through the Wormhole,N/A,Action,https://undersc0re.itch.io/voyage-through-the-wormhole
Mloda Polska,N/A,Puzzle,https://yami-five.itch.io/mloda-polska
Pico-8 1K Space Game!!,N/A,Shooter,https://pixelpeepers.itch.io/pico-8-1kib-space-game
Space Battle,N/A,Shooter,https://nozywolf.itch.io/space-battle
The Pizza revenge of the Ductape Wizard,N/A,Action,https://nosparetimeentertainment.itch.io/the-pizza-revenge-of-the-ductape-wizard
Vinny's Lemonade Stand,N/A,N/A,https://evan-viele.itch.io/vinnys-lemonade-stand
Dice Breaker,N/A,N/A,https://jamesl813.itch.io/dice-breaker
Wizard Sokoban,N/A,Puzzle,https://mastermilkx.itch.io/wizard-sokoban
Lawn In 60 Seconds,N/A,Action,https://codyward.itch.io/lawn-in-60-seconds
Exhaust,N/A,Shooter,https://23.itch.io/exhaust
Death by Bees,N/A,Shooter,https://tornado-sword-games.itch.io/death-by-bees
Ruff Seas - A Pirate Treasure Map Adventure,N/A,Adventure,https://caseyscreamsback.itch.io/ruff-seas
Pico Invaders for #Pico1k,N/A,Shooter,https://geometric-games.itch.io/pico-invaders-for-pico1k
Doffee shoppe (LD51),N/A,Simulation,https://xeggx.itch.io/doffee-shoppe
Amazon Teaches Typing,N/A,N/A,https://rhizgames.itch.io/amazon-teaches-typing
SkydogWar,N/A,Shooter,https://tyougreat.itch.io/skydogwar
Ratatan X,N/A,Action,https://unevenprankster.itch.io/ratatan-x
DanceJab,N/A,Fighting,https://davbo.itch.io/dancejab
Hungry Rat,N/A,Action,https://jkbicbic.itch.io/hungry-rat
1K Charr demake #Pico1k​​,N/A,Shooter,https://skyberron.itch.io/1k-charr-demake
Acid Bear,N/A,Racing,https://ethanz.itch.io/acidbear
Archer,N/A,Puzzle,https://drawk-cab.itch.io/archer
pico8 boot fail,N/A,N/A,https://egordorichev.itch.io/pico8-boot-fail
Simple RPGs,$1.49,Role Playing,https://ryancavendell.itch.io/simple-rpgs
1K Simple Horizontal Shoot 'Em Up #Pico1K,N/A,Shooter,https://skyberron.itch.io/1k-simple-horizontal-shoot-em-up
crypet,N/A,N/A,https://qwertystop.itch.io/crypet
Pico8 Pyjamarama,N/A,Adventure,https://minionsoft.itch.io/pyjamarama
Flash (PICO-8),N/A,Strategy,https://actuallykron.itch.io/flash-pico-8
Earthquack! (WIP),N/A,Platformer,https://fletchmakesstuff.itch.io/earthquack
KiloKitty,N/A,Shooter,https://kimiyoribaka.itch.io/kilokitty
Super Bob,$1,Action,https://inwan78.itch.io/super-bob
White Arrow,N/A,Shooter,https://joesoft.itch.io/whitearrow
P1 & The Rush of Bosses,N/A,Shooter,https://shipdit.itch.io/p1-rush
